zip_code,owner_occupied,gross_area,total_value,bed_rms,full_bth,half_bth,kitchens,total_num_rooms,fireplaces,num_parking,floor_number,building_age,remodel_age,ac_type_rank,overall_condition_rank,heat_type_rank,land_use_description_rank,zipcode_4tier_rank,adjusted_tax
02135,1,4002.0,1172800.0,6.0,3.0,0.0,3.0,12.0,0.0,0.0,2.5,105.0,11.0,0,4,5,4,1,9596.810000000001
02135,0,4620.0,1235800.0,6.0,3.0,0.0,3.0,15.0,0.0,2.0,3.0,105.0,105.0,0,3,5,4,1,14310.56
02135,0,4836.0,1438800.0,8.0,4.0,1.0,3.0,15.0,0.0,2.0,3.0,105.0,11.0,1,3,5,4,1,16661.3
02135,0,3884.0,1195000.0,6.0,3.0,0.0,2.0,10.0,0.0,6.0,2.0,140.0,11.0,1,3,5,3,1,13838.1
02135,0,3798.0,1074100.0,6.0,2.0,0.0,2.0,12.0,0.0,1.0,2.0,120.0,120.0,0,3,5,3,1,12438.08
02135,1,4935.0,1101100.0,5.0,2.0,1.0,1.0,11.0,0.0,2.0,2.5,125.0,16.0,1,3,5,2,1,8766.52
02135,1,4580.0,1236800.0,6.0,3.0,0.0,2.0,14.0,0.0,3.0,2.5,120.0,120.0,0,3,6,3,1,10337.93
02135,0,4179.0,1150100.0,7.0,2.0,0.0,2.0,12.0,0.0,4.0,2.0,120.0,120.0,0,3,6,3,1,13318.16
02135,1,1737.0,947600.0,3.0,2.0,1.0,1.0,6.0,0.0,2.0,3.0,16.0,16.0,1,3,6,1,1,6988.990000000001
02135,0,1766.0,959900.0,3.0,2.0,1.0,1.0,6.0,0.0,2.0,4.0,16.0,16.0,1,3,6,1,1,11115.64
02135,0,1737.0,951000.0,3.0,2.0,1.0,1.0,6.0,0.0,2.0,4.0,16.0,16.0,1,3,6,1,1,11012.58
02135,0,1766.0,959900.0,3.0,2.0,1.0,1.0,6.0,0.0,2.0,4.0,16.0,16.0,1,3,6,1,1,11115.64
02135,0,3734.0,1088100.0,5.0,3.0,1.0,2.0,9.0,0.0,6.0,2.0,115.0,21.0,0,3,6,3,1,12600.2
02135,1,4027.0,1125100.0,5.0,3.0,2.0,2.0,11.0,0.0,2.0,2.0,115.0,25.0,0,3,5,3,1,9044.439999999999
02135,1,3144.0,1036900.0,4.0,2.0,0.0,2.0,10.0,0.0,1.0,2.0,97.0,19.0,0,3,6,3,1,8023.089999999999
02135,1,3192.0,1065000.0,4.0,2.0,0.0,2.0,10.0,0.0,2.0,2.0,97.0,97.0,0,3,6,3,1,8348.490000000002
02135,0,4600.0,1271700.0,5.0,3.0,0.0,2.0,14.0,0.0,3.0,2.5,105.0,105.0,0,3,6,3,1,14726.29
02135,1,4754.0,1399300.0,5.0,3.0,0.0,2.0,9.0,0.0,3.0,2.5,65.0,8.0,1,4,5,3,1,12219.68
02135,0,4370.0,1220600.0,8.0,3.0,0.0,3.0,14.0,0.0,3.0,2.5,100.0,37.0,0,3,6,4,1,14134.55
02135,0,4428.0,1115900.0,4.0,3.0,0.0,3.0,12.0,0.0,4.0,2.5,105.0,105.0,0,3,6,4,1,12922.12
02135,1,4281.0,1149700.0,6.0,2.0,0.0,2.0,12.0,0.0,4.0,2.5,105.0,105.0,0,3,6,3,1,9329.310000000001
02135,0,4795.0,1349600.0,7.0,3.0,0.0,2.0,12.0,0.0,8.0,2.0,105.0,17.0,0,3,5,3,1,15628.37
02135,1,2940.0,985300.0,5.0,2.0,0.0,2.0,10.0,0.0,6.0,2.0,125.0,125.0,0,3,5,3,1,7425.56
02134,0,1840.0,650700.0,3.0,1.0,0.0,1.0,7.0,0.0,1.0,3.0,115.0,5.0,0,3,6,1,2,7535.11
02134,1,1845.0,658800.0,3.0,1.0,1.0,1.0,6.0,0.0,1.0,3.0,115.0,5.0,0,3,6,1,2,3644.6899999999996
02134,0,3515.0,1047000.0,5.0,3.0,0.0,2.0,16.0,1.0,4.0,2.0,105.0,105.0,0,3,6,3,2,12124.26
02134,1,4262.0,1136700.0,6.0,2.0,0.0,2.0,10.0,0.0,3.0,2.0,115.0,16.0,0,3,5,3,2,9178.77
02134,0,3584.0,930600.0,4.0,2.0,0.0,2.0,9.0,0.0,0.0,2.5,125.0,40.0,0,3,6,3,2,10776.35
02134,0,3584.0,952800.0,4.0,2.0,0.0,2.0,9.0,0.0,2.0,2.5,125.0,40.0,0,3,6,3,2,11033.42
02134,0,3180.0,997400.0,3.0,2.0,0.0,2.0,9.0,0.0,4.0,2.0,105.0,105.0,0,3,6,3,2,11549.89
02134,0,3192.0,990800.0,3.0,2.0,0.0,2.0,9.0,0.0,1.0,2.0,105.0,105.0,0,3,6,3,2,11473.46
02134,1,3872.0,1265700.0,4.0,3.0,2.0,2.0,12.0,2.0,1.0,2.5,7.0,7.0,1,4,5,3,2,10672.59
02134,1,2638.0,645700.0,3.0,1.0,0.0,1.0,6.0,0.0,1.0,2.5,125.0,125.0,0,3,5,2,2,3492.99
02134,1,2704.0,622100.0,3.0,1.0,0.0,1.0,7.0,0.0,1.0,2.5,125.0,125.0,0,3,5,2,2,3219.7
02134,0,2356.0,566700.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,2.5,125.0,23.0,0,3,5,2,2,6562.39
02134,0,2444.0,581000.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,2.5,140.0,140.0,0,3,5,2,2,6727.98
02134,1,2554.0,618700.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,2.5,115.0,115.0,0,3,6,2,2,3180.33
02134,1,2476.0,633400.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,2.5,125.0,125.0,0,3,6,2,2,3350.5600000000004
02134,0,4838.0,1218100.0,8.0,3.0,0.0,3.0,14.0,0.0,3.0,2.5,115.0,115.0,0,3,6,4,2,14105.6
02134,1,4360.0,1197900.0,4.0,3.0,0.0,2.0,7.0,1.0,2.0,2.0,125.0,21.0,0,3,6,3,2,9887.470000000001
02134,1,4212.0,835900.0,5.0,2.0,0.0,2.0,9.0,0.0,1.0,2.0,135.0,135.0,0,2,6,3,2,5695.509999999999
02134,0,2534.0,725400.0,4.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,125.0,125.0,0,3,6,3,2,8400.13
02134,0,4608.0,1161000.0,5.0,3.0,0.0,3.0,15.0,0.0,1.0,3.0,115.0,115.0,0,3,6,4,2,13444.38
02134,1,2394.0,870600.0,3.0,2.0,0.0,1.0,8.0,1.0,2.0,2.0,125.0,125.0,1,4,5,2,2,6097.330000000001
02134,1,2178.0,793200.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,165.0,165.0,0,3,2,2,2,5201.04
02134,0,3070.0,1150800.0,4.0,2.0,0.0,2.0,9.0,0.0,4.0,2.0,125.0,12.0,1,4,6,3,2,13326.26
02134,1,2560.0,1094400.0,3.0,2.0,1.0,1.0,6.0,0.0,4.0,2.0,110.0,10.0,0,4,6,2,2,8688.939999999999
02134,0,3933.0,1281200.0,5.0,2.0,2.0,2.0,10.0,0.0,4.0,2.0,37.0,37.0,0,3,3,3,2,14836.3
02134,0,3263.0,1137500.0,2.0,2.0,1.0,2.0,9.0,0.0,2.0,2.0,145.0,145.0,0,3,6,3,2,13172.25
02134,0,1522.0,677400.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,20.0,13.0,1,3,6,1,2,7844.29
02134,1,1021.0,594900.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,2.0,20.0,13.0,1,3,5,1,2,2904.7299999999996
02134,0,1080.0,731100.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,3.0,20.0,13.0,1,3,5,1,2,8466.14
02134,1,3662.0,1047800.0,4.0,2.0,0.0,2.0,10.0,0.0,0.0,2.0,83.0,31.0,0,3,6,3,2,8149.31
02134,1,3662.0,1040900.0,4.0,2.0,0.0,2.0,11.0,0.0,0.0,2.0,105.0,105.0,0,3,6,3,2,8069.410000000001
02134,1,3648.0,1089300.0,5.0,2.0,0.0,2.0,11.0,0.0,0.0,2.0,105.0,105.0,0,3,6,3,2,8629.880000000001
02134,0,3996.0,1090900.0,4.0,2.0,0.0,2.0,11.0,0.0,2.0,2.0,105.0,105.0,0,3,6,3,2,12632.62
02134,0,3602.0,1103400.0,4.0,2.0,0.0,2.0,10.0,0.0,5.0,2.0,40.0,40.0,0,3,6,3,2,12777.37
02134,1,2228.0,836500.0,3.0,1.0,1.0,1.0,6.0,0.0,2.0,2.0,114.0,9.0,0,3,6,2,2,5702.46
02134,1,2220.0,810800.0,3.0,2.0,0.0,1.0,8.0,0.0,2.0,2.0,125.0,2.0,0,3,6,2,2,5404.849999999999
02134,1,2151.0,718600.0,3.0,1.0,1.0,1.0,6.0,0.0,2.0,2.0,145.0,145.0,0,3,6,2,2,4337.169999999999
02134,0,4320.0,1153100.0,6.0,3.0,0.0,2.0,12.0,0.0,5.0,2.0,125.0,125.0,0,3,6,3,2,13352.9
02134,1,4688.0,1244500.0,6.0,3.0,0.0,3.0,14.0,0.0,2.0,3.0,125.0,125.0,0,3,6,4,2,10427.099999999999
02134,0,5868.0,1463600.0,10.0,3.0,0.0,3.0,15.0,0.0,3.0,3.0,135.0,30.0,2,3,6,4,2,16948.49
02134,0,4818.0,1282400.0,7.0,2.0,1.0,2.0,14.0,0.0,2.0,3.0,99.0,99.0,0,3,6,3,2,14850.19
02134,0,4080.0,1010600.0,5.0,2.0,0.0,2.0,10.0,0.0,4.0,2.0,94.0,94.0,0,3,6,3,2,11702.75
02134,0,4080.0,1131300.0,7.0,3.0,0.0,3.0,17.0,0.0,4.0,2.0,94.0,94.0,0,3,6,3,2,13100.45
02134,0,4080.0,1108900.0,5.0,2.0,0.0,2.0,11.0,0.0,6.0,2.0,94.0,6.0,0,3,6,3,2,12841.06
02134,1,4992.0,1072800.0,5.0,2.0,0.0,2.0,12.0,0.0,4.0,2.0,105.0,24.0,0,3,6,3,2,8438.810000000001
02134,1,4120.0,1006200.0,4.0,3.0,0.0,2.0,11.0,0.0,4.0,2.0,94.0,94.0,0,3,6,3,2,7667.580000000001
02134,0,4296.0,1259600.0,7.0,5.0,0.0,3.0,14.0,0.0,4.0,2.0,94.0,15.0,1,3,6,4,2,14586.17
02134,0,4080.0,998700.0,5.0,2.0,0.0,2.0,11.0,0.0,4.0,2.0,105.0,105.0,0,3,6,3,2,11564.95
02134,1,4352.0,1076000.0,5.0,2.0,0.0,2.0,11.0,0.0,8.0,2.0,105.0,105.0,2,3,6,3,2,8475.869999999999
02134,0,2880.0,993000.0,4.0,2.0,0.0,2.0,8.0,0.0,2.0,2.0,135.0,135.0,0,3,6,3,2,11498.94
02134,1,2880.0,964300.0,4.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,135.0,25.0,0,3,6,3,2,7182.38
02134,0,2880.0,859700.0,4.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,105.0,105.0,0,3,6,3,2,9955.33
02134,0,2880.0,911300.0,4.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,129.0,129.0,0,3,6,3,2,10552.85
02134,0,2880.0,1002900.0,5.0,2.0,0.0,2.0,9.0,0.0,2.0,2.0,125.0,24.0,0,3,6,3,2,11613.58
02134,0,2880.0,992900.0,4.0,2.0,0.0,2.0,8.0,0.0,2.0,2.0,135.0,135.0,0,3,6,3,2,11497.78
02134,0,3200.0,1037900.0,5.0,3.0,0.0,3.0,14.0,0.0,0.0,3.0,125.0,9.0,0,3,6,4,2,12018.88
02134,0,3200.0,989400.0,6.0,3.0,0.0,3.0,14.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2,11457.25
02134,0,3200.0,961400.0,5.0,3.0,0.0,3.0,14.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2,11133.01
02134,0,3200.0,962300.0,5.0,3.0,0.0,3.0,14.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2,11143.43
02134,0,3200.0,963200.0,5.0,3.0,0.0,3.0,14.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2,11153.86
02134,0,3200.0,964200.0,5.0,3.0,0.0,3.0,14.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2,11165.44
02134,0,3200.0,966200.0,5.0,3.0,0.0,3.0,14.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2,11188.6
02134,0,3200.0,966300.0,5.0,3.0,0.0,3.0,14.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2,11189.75
02134,0,3200.0,970000.0,5.0,3.0,0.0,3.0,14.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2,11232.6
02134,0,3200.0,972100.0,5.0,3.0,0.0,3.0,14.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2,11256.92
02134,0,3590.0,975100.0,5.0,3.0,0.0,3.0,14.0,0.0,0.0,3.0,129.0,129.0,0,3,6,4,2,11291.66
02134,0,3515.0,1172700.0,6.0,3.0,0.0,3.0,14.0,0.0,1.0,3.0,126.0,19.0,0,3,5,4,2,13579.87
02134,1,2880.0,921000.0,4.0,2.0,0.0,2.0,8.0,0.0,2.0,2.0,135.0,14.0,0,3,5,3,2,6680.97
02134,1,2880.0,890500.0,4.0,2.0,0.0,2.0,8.0,0.0,2.0,2.0,135.0,135.0,0,3,6,3,2,6327.78
02134,0,2880.0,992700.0,4.0,2.0,0.0,2.0,8.0,0.0,4.0,2.0,135.0,135.0,0,3,2,3,2,11495.47
02134,0,3010.0,889500.0,4.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,135.0,135.0,0,3,2,3,2,10300.41
02134,1,2880.0,889300.0,4.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,135.0,135.0,0,3,2,3,2,6313.88
02134,1,2880.0,896100.0,4.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,135.0,135.0,0,3,2,3,2,6392.62
02134,0,2880.0,901900.0,4.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,145.0,145.0,0,3,2,3,2,10444.0
02134,0,2880.0,990200.0,4.0,2.0,1.0,2.0,8.0,0.0,0.0,2.0,125.0,125.0,0,3,6,3,2,11466.52
02134,1,2972.0,939900.0,4.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,135.0,23.0,0,3,6,3,2,6899.830000000001
02134,0,2972.0,952700.0,4.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,135.0,135.0,0,3,6,3,2,11032.27
02134,0,3192.0,1144500.0,4.0,2.0,2.0,2.0,10.0,0.0,2.0,2.0,105.0,8.0,0,3,6,3,2,13253.31
02134,1,3192.0,1013700.0,3.0,2.0,0.0,2.0,9.0,0.0,3.0,2.0,105.0,105.0,0,3,6,3,2,7754.429999999999
02134,1,3192.0,1043000.0,5.0,2.0,0.0,2.0,9.0,0.0,6.0,2.0,105.0,105.0,0,3,6,3,2,8093.7300000000005
02134,1,2984.0,945800.0,3.0,1.0,1.0,1.0,6.0,0.0,2.0,2.0,135.0,135.0,0,3,5,2,2,6968.150000000001
02134,1,4129.0,1150000.0,4.0,2.0,0.0,2.0,10.0,0.0,8.0,2.0,118.0,118.0,0,3,6,3,2,9332.79
02134,0,3192.0,1026400.0,3.0,2.0,0.0,2.0,9.0,0.0,2.0,2.0,85.0,85.0,0,3,6,3,2,11885.71
02134,0,1330.0,715000.0,2.0,2.0,0.0,1.0,7.0,0.0,1.0,2.0,105.0,46.0,0,3,3,1,2,8279.7
02134,0,713.0,425800.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,105.0,47.0,0,3,3,1,2,4930.76
02134,0,742.0,506400.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,105.0,6.0,2,3,3,1,2,5864.11
02134,1,2113.0,395700.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,105.0,47.0,0,3,3,1,2,597.9899999999998
02134,0,681.0,394200.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,105.0,47.0,0,3,3,1,2,4564.84
02134,1,757.0,424600.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,105.0,105.0,0,3,3,1,2,932.6499999999996
02134,0,643.0,375300.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,105.0,47.0,0,3,3,1,2,4345.97
02134,0,681.0,394200.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,105.0,47.0,0,3,3,1,2,4564.84
02134,0,757.0,422100.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,105.0,47.0,0,3,3,1,2,4887.92
02134,0,1369.0,516700.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,105.0,47.0,0,3,3,1,2,5983.39
02134,0,682.0,472000.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,105.0,7.0,0,3,3,1,2,5465.76
02134,0,742.0,450800.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,105.0,47.0,0,3,3,1,2,5220.26
02134,0,3049.0,890900.0,3.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,125.0,14.0,0,3,6,3,2,10316.62
02134,1,3134.0,791400.0,5.0,2.0,1.0,1.0,14.0,0.0,0.0,2.0,125.0,125.0,0,3,6,2,2,5180.2
02134,0,3876.0,969800.0,5.0,3.0,0.0,2.0,12.0,0.0,0.0,2.0,125.0,125.0,0,3,6,3,2,11230.28
02134,1,3646.0,904000.0,5.0,2.0,1.0,2.0,12.0,0.0,0.0,2.0,105.0,105.0,0,3,6,3,2,6484.11
02134,1,3336.0,913500.0,5.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,135.0,135.0,0,3,6,3,2,6594.12
02134,0,4710.0,1286200.0,7.0,4.0,0.0,2.0,15.0,0.0,0.0,2.0,165.0,39.0,0,3,6,3,2,14894.2
02134,0,3192.0,1101300.0,3.0,2.0,0.0,2.0,9.0,0.0,1.0,2.0,105.0,19.0,1,3,5,3,2,12753.05
02134,1,3267.0,976500.0,3.0,2.0,0.0,2.0,9.0,0.0,2.0,2.0,105.0,19.0,0,3,6,3,2,7323.660000000001
02134,0,6561.0,1169800.0,12.0,6.0,0.0,3.0,15.0,0.0,6.0,3.0,135.0,135.0,1,4,5,4,2,13546.28
02134,0,3095.0,789600.0,3.0,2.0,1.0,1.0,9.0,0.0,1.0,1.5,70.0,70.0,0,3,6,2,2,9143.57
02134,0,2177.0,681900.0,3.0,1.0,0.0,1.0,6.0,0.0,2.0,1.5,130.0,130.0,0,3,6,2,2,7896.4
02134,0,2078.0,654600.0,2.0,1.0,0.0,1.0,5.0,0.0,1.0,1.5,128.0,128.0,0,3,6,2,2,7580.27
02134,1,1824.0,721900.0,2.0,1.0,0.0,1.0,5.0,0.0,2.0,1.5,128.0,128.0,0,4,6,2,2,4375.39
02134,1,2530.0,731200.0,3.0,2.0,0.0,2.0,8.0,0.0,2.0,1.5,110.0,110.0,0,3,6,2,2,4483.080000000001
02134,1,1295.0,485300.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,1.5,110.0,34.0,0,3,6,2,2,1635.5600000000004
02134,1,2992.0,892400.0,3.0,2.0,1.0,1.0,5.0,0.0,5.0,1.5,29.0,29.0,0,4,3,2,2,6349.78
02134,0,4916.0,1208100.0,7.0,4.0,0.0,2.0,12.0,0.0,0.0,2.0,125.0,125.0,0,3,6,3,2,13989.8
02134,1,3138.0,1016500.0,4.0,2.0,0.0,2.0,11.0,0.0,0.0,2.0,145.0,35.0,0,3,5,3,2,7786.86
02134,0,3830.0,1073000.0,7.0,2.0,0.0,2.0,14.0,0.0,4.0,2.0,125.0,22.0,0,3,5,3,2,12425.34
02134,1,1708.0,649100.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,125.0,125.0,0,3,6,2,2,3532.3599999999997
02134,0,3856.0,1008600.0,4.0,2.0,1.0,2.0,10.0,0.0,2.0,2.0,140.0,140.0,0,3,5,3,2,11679.59
02134,0,4096.0,1212800.0,4.0,2.0,0.0,2.0,10.0,0.0,3.0,2.0,100.0,55.0,0,4,3,3,2,14044.22
02134,0,4046.0,1190600.0,4.0,2.0,0.0,2.0,10.0,0.0,0.0,2.0,100.0,100.0,0,3,6,3,2,13787.15
02134,0,5132.0,1390400.0,6.0,3.0,0.0,3.0,15.0,0.0,6.0,3.0,105.0,105.0,0,3,6,4,2,16100.83
02134,1,5466.0,1350800.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,115.0,115.0,0,3,6,4,2,11658.05
02134,0,5466.0,1371300.0,6.0,6.0,0.0,3.0,15.0,0.0,2.0,3.0,105.0,4.0,0,3,6,4,2,15879.65
02134,1,2815.0,802200.0,4.0,1.0,1.0,1.0,7.0,1.0,4.0,1.5,125.0,125.0,2,3,6,2,2,5305.259999999999
02134,0,3863.0,1417100.0,4.0,2.0,0.0,2.0,9.0,0.0,10.0,2.0,130.0,20.0,1,4,6,3,2,16410.02
02134,0,5459.0,1233200.0,5.0,2.0,0.0,2.0,11.0,0.0,0.0,2.5,125.0,125.0,0,3,6,3,2,14280.46
02134,1,2106.0,580600.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,125.0,125.0,0,3,6,2,2,2739.13
02134,0,1780.0,662700.0,4.0,1.0,0.0,1.0,8.0,0.0,1.0,4.0,125.0,39.0,0,3,2,1,2,7674.07
02134,1,1780.0,662700.0,4.0,1.0,0.0,1.0,8.0,0.0,1.0,4.0,125.0,39.0,0,3,2,1,2,3689.8500000000004
02134,0,3250.0,959100.0,5.0,1.0,1.0,1.0,9.0,1.0,6.0,2.0,125.0,13.0,1,3,5,2,2,11106.38
02134,0,2329.0,813400.0,3.0,1.0,0.0,1.0,6.0,0.0,6.0,2.0,135.0,135.0,0,3,5,2,2,9419.17
02134,0,3674.0,1251000.0,5.0,3.0,0.0,1.0,9.0,1.0,3.0,2.0,105.0,9.0,0,4,6,2,2,14486.58
02134,0,3135.0,818600.0,5.0,2.0,0.0,1.0,8.0,0.0,3.0,2.0,125.0,125.0,0,3,6,2,2,9479.39
02134,1,751.0,394200.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,60.0,45.0,0,3,6,1,2,580.6199999999999
02134,0,751.0,437500.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,60.0,6.0,0,3,6,1,2,5066.25
02134,0,851.0,410800.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,60.0,45.0,0,3,6,1,2,4757.06
02134,0,790.0,423400.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,60.0,45.0,0,3,6,1,2,4902.97
02134,0,751.0,460300.0,2.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,60.0,16.0,0,3,6,1,2,5330.27
02134,0,751.0,435800.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,60.0,45.0,0,3,6,1,2,5046.56
02134,1,851.0,456600.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,60.0,45.0,0,3,6,1,2,1303.21
02134,1,831.0,462300.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,60.0,46.0,0,3,6,1,2,1369.2200000000003
02134,0,751.0,445800.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,60.0,45.0,0,3,6,1,2,5162.36
02134,0,751.0,417500.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,60.0,45.0,0,3,6,1,2,4834.65
02134,0,851.0,466600.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,60.0,41.0,0,3,6,1,2,5403.23
02134,0,830.0,435200.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,60.0,40.0,0,3,6,1,2,5039.62
02134,0,715.0,448100.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,60.0,46.0,0,3,6,1,2,5189.0
02134,0,751.0,465900.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,4.0,60.0,45.0,0,3,6,1,2,5395.12
02134,0,851.0,452200.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,60.0,45.0,0,3,6,1,2,5236.48
02134,0,830.0,472100.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,60.0,45.0,0,3,6,1,2,5466.92
02134,0,4981.0,1194800.0,5.0,2.0,0.0,2.0,11.0,0.0,1.0,2.0,125.0,125.0,0,3,6,3,2,13835.78
02134,1,2996.0,961600.0,4.0,2.0,0.0,2.0,8.0,0.0,2.0,2.0,125.0,125.0,0,3,6,3,2,7151.11
02134,0,4060.0,732800.0,5.0,2.0,1.0,2.0,11.0,0.0,0.0,2.0,100.0,28.0,0,2,6,3,2,8485.82
02134,0,3791.0,1169800.0,5.0,2.0,1.0,2.0,11.0,0.0,4.0,2.0,115.0,4.0,0,3,6,3,2,13546.28
02134,1,2319.0,862000.0,3.0,1.0,1.0,1.0,6.0,1.0,4.0,1.5,115.0,115.0,0,3,6,2,2,5997.749999999999
02134,0,1500.0,741900.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,38.0,38.0,1,3,5,1,2,8591.2
02134,1,1490.0,749800.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,38.0,38.0,1,3,5,1,2,4698.47
02134,0,1490.0,739000.0,3.0,2.0,1.0,1.0,6.0,0.0,1.0,3.0,38.0,38.0,1,3,5,1,2,8557.62
02134,0,1490.0,739000.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,38.0,38.0,1,3,5,1,2,8557.62
02134,1,1490.0,739000.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,38.0,38.0,1,3,5,1,2,4573.410000000001
02134,0,1500.0,741900.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,38.0,38.0,1,3,5,1,2,8591.2
02134,0,1500.0,879100.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,38.0,4.0,1,3,5,1,2,10179.98
02134,0,1490.0,875800.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,38.0,38.0,1,3,5,1,2,10141.76
02134,1,1490.0,760700.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,38.0,38.0,1,3,5,1,2,4824.69
02134,0,1490.0,760700.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,38.0,38.0,1,3,5,1,2,8808.91
02134,0,1490.0,760700.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,38.0,38.0,1,3,5,1,2,8808.91
02134,1,1500.0,763700.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,38.0,38.0,1,3,5,1,2,4859.429999999999
02134,0,4191.0,1271500.0,4.0,2.0,1.0,2.0,9.0,0.0,4.0,2.0,135.0,135.0,0,3,6,3,2,14723.97
02134,1,2414.0,1057800.0,3.0,1.0,1.0,1.0,6.0,0.0,6.0,2.0,135.0,135.0,0,4,6,2,2,8265.11
02134,1,3372.0,1023800.0,3.0,2.0,2.0,1.0,7.0,1.0,3.0,2.5,125.0,15.0,0,3,6,2,2,7871.39
02134,0,5120.0,1213400.0,5.0,3.0,0.0,3.0,13.0,0.0,1.0,2.0,100.0,39.0,0,3,6,4,2,14051.17
02134,0,5240.0,1347300.0,5.0,3.0,0.0,3.0,13.0,0.0,5.0,2.5,130.0,20.0,1,3,5,4,2,15601.73
02134,0,3420.0,859200.0,5.0,2.0,0.0,1.0,8.0,1.0,3.0,2.0,130.0,130.0,0,3,5,2,2,9949.54
02134,0,3444.0,805300.0,5.0,1.0,1.0,1.0,8.0,0.0,2.0,2.0,130.0,130.0,0,3,5,2,2,9325.37
02134,1,3162.0,826300.0,5.0,1.0,1.0,1.0,6.0,0.0,4.0,2.0,130.0,130.0,0,3,6,2,2,5584.339999999999
