own_occ,gross_area,total_value,gross_tax,bed_rms,full_bth,hlf_bth,tt_rms,kitchens,fireplaces,num_parking,floor_number,building_age,remodel_age,ac_quality,overall_condition_ranking,heat_type_rank,property_rank,zipcode_rank
1,3852.0,814600.0,9433.06,4.0,3.0,0.0,13.0,3.0,0.0,0.0,3.0,115.0,26.0,0,3,6,4,2
0,4552.0,727100.0,8419.82,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2
1,4121.0,866200.0,10030.59,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,5,4,2
0,5862.0,828900.0,9598.66,4.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,125.0,41.0,0,3,6,4,2
1,4702.0,1080000.0,12506.4,9.0,3.0,0.0,18.0,3.0,0.0,1.0,3.0,101.0,37.0,0,3,6,4,2
1,4606.0,1006200.0,11651.79,8.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2
0,4620.0,856600.0,9919.43,6.0,3.0,0.0,13.0,3.0,0.0,0.0,2.5,125.0,125.0,1,3,5,4,2
1,3670.0,738400.0,8550.67,4.0,3.0,0.0,10.0,2.0,0.0,0.0,2.5,125.0,125.0,0,3,6,3,2
1,4841.0,1085200.0,12566.61,4.0,3.0,0.0,9.0,2.0,0.0,4.0,2.0,125.0,19.0,0,3,6,3,2
1,3112.0,898400.0,10403.47,6.0,2.0,0.0,10.0,2.0,0.0,0.0,2.0,21.0,21.0,1,4,5,3,2
0,2460.0,704500.0,8158.11,3.0,1.0,1.0,6.0,1.0,0.0,0.0,1.5,125.0,4.0,2,4,6,1,2
1,1224.0,620400.0,7184.23,3.0,2.0,0.0,5.0,1.0,0.0,1.0,2.0,34.0,6.0,0,3,6,2,2
1,1286.0,641100.0,7423.93,3.0,1.0,1.0,5.0,1.0,0.0,1.0,3.0,34.0,34.0,0,3,6,2,2
1,1224.0,283000.0,3277.14,3.0,1.0,1.0,5.0,1.0,0.0,1.0,2.0,34.0,34.0,0,3,6,2,2
1,1286.0,318400.0,3687.07,3.0,1.0,1.0,5.0,1.0,0.0,1.0,3.0,34.0,34.0,0,3,6,2,2
1,5076.0,1055900.0,12227.32,6.0,3.0,0.0,15.0,3.0,0.0,2.0,3.0,125.0,125.0,0,3,6,4,2
0,4980.0,1121300.0,12984.65,8.0,3.0,0.0,17.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2
1,3961.0,917900.0,10629.28,5.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,71.0,71.0,0,3,6,4,2
1,2308.0,595500.0,6895.89,4.0,2.0,0.0,6.0,1.0,0.0,0.0,2.0,125.0,7.0,0,3,6,1,2
1,1863.0,560500.0,6490.59,2.0,2.0,0.0,6.0,2.0,0.0,0.0,2.0,125.0,39.0,0,3,6,1,2
0,2023.0,557700.0,6458.17,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,125.0,27.0,0,3,6,1,2
0,1768.0,456000.0,5280.48,2.0,2.0,0.0,5.0,1.0,0.0,0.0,2.0,125.0,2.0,0,3,6,1,2
0,1773.0,516400.0,5979.91,2.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,125.0,125.0,0,3,6,1,2
0,1773.0,669200.0,7749.34,3.0,3.0,0.0,8.0,3.0,0.0,0.0,2.0,125.0,21.0,0,3,6,4,2
0,1752.0,626100.0,7250.24,4.0,3.0,0.0,7.0,2.0,0.0,0.0,2.0,125.0,45.0,0,3,6,3,2
1,1863.0,482500.0,5587.35,2.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,125.0,125.0,0,3,6,1,2
1,1742.0,515300.0,5967.17,4.0,3.0,0.0,6.0,1.0,0.0,0.0,2.0,125.0,23.0,0,3,5,1,2
1,1866.0,520500.0,6027.39,2.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,114.0,45.0,1,3,5,1,2
1,1980.0,608700.0,7048.74,3.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,114.0,114.0,0,3,6,1,2
0,2002.0,528600.0,6121.19,3.0,2.0,0.0,7.0,1.0,0.0,0.0,2.0,85.0,35.0,0,3,6,1,2
0,1863.0,583100.0,6752.3,2.0,3.0,0.0,6.0,1.0,0.0,0.0,2.0,125.0,24.0,0,3,6,1,2
1,1863.0,556400.0,6443.11,3.0,2.0,0.0,7.0,1.0,0.0,0.0,2.0,125.0,4.0,0,3,6,1,2
1,1782.0,523800.0,6065.6,3.0,1.0,1.0,5.0,1.0,0.0,0.0,2.0,125.0,125.0,0,3,6,1,2
1,1942.0,545500.0,6316.89,3.0,1.0,1.0,5.0,1.0,0.0,0.0,2.0,125.0,125.0,0,3,6,1,2
0,1754.0,558500.0,6467.43,4.0,2.0,1.0,7.0,1.0,0.0,0.0,2.0,125.0,24.0,0,3,6,1,2
1,2042.0,581300.0,6731.45,3.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,125.0,125.0,0,3,6,1,2
0,1668.0,631100.0,7308.14,3.0,2.0,0.0,6.0,2.0,0.0,0.0,2.0,125.0,8.0,0,3,6,1,2
0,4539.0,725800.0,8404.76,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,3,4,2
0,4623.0,336500.0,3896.67,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,125.0,125.0,0,2,2,4,2
1,4457.0,1012200.0,11721.27,8.0,3.0,0.0,17.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2
0,3812.0,894200.0,10354.84,8.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,3,4,2
1,2928.0,799500.0,9258.21,7.0,3.0,0.0,12.0,2.0,0.0,0.0,3.0,125.0,125.0,0,3,5,3,2
0,4368.0,776500.0,8991.87,6.0,2.0,0.0,13.0,2.0,0.0,0.0,2.0,135.0,135.0,0,3,6,3,2
0,4491.0,993000.0,11498.94,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,135.0,135.0,0,3,6,4,2
1,2922.0,746300.0,8642.15,4.0,1.0,1.0,8.0,1.0,0.0,4.0,2.0,125.0,44.0,0,3,6,1,2
1,633.0,426000.0,4933.08,2.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,125.0,9.0,2,3,3,2,2
0,648.0,438800.0,5081.3,2.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,125.0,9.0,2,3,3,2,2
1,612.0,442100.0,5119.51,2.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,125.0,9.0,2,3,3,2,2
0,1350.0,530000.0,6137.4,2.0,1.0,1.0,5.0,1.0,0.0,0.0,1.5,125.0,19.0,0,3,6,1,2
1,2418.0,568600.0,6584.38,3.0,1.0,1.0,6.0,1.0,0.0,0.0,2.0,125.0,125.0,0,3,6,1,2
1,4423.0,819700.0,9492.12,4.0,3.0,0.0,13.0,2.0,0.0,0.0,2.5,125.0,125.0,0,3,5,3,2
0,4244.0,844100.0,9774.68,6.0,3.0,0.0,12.0,3.0,0.0,0.0,3.0,115.0,115.0,0,3,2,4,2
0,636.0,423000.0,4898.34,2.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,135.0,5.0,1,3,5,2,2
1,662.0,439200.0,5085.93,2.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,135.0,5.0,1,4,5,2,2
1,642.0,491400.0,5690.41,2.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,135.0,5.0,1,4,5,2,2
1,3696.0,939100.0,10874.77,9.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,135.0,35.0,0,3,3,4,2
1,702.0,441400.0,5111.41,2.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,8.0,8.0,1,3,5,2,2
1,732.0,456700.0,5288.58,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,8.0,8.0,1,3,5,2,2
1,828.0,484200.0,5607.03,2.0,2.0,0.0,4.0,1.0,0.0,0.0,3.0,8.0,8.0,1,3,5,2,2
0,3880.0,963700.0,11159.65,8.0,4.0,0.0,14.0,3.0,0.0,0.0,3.0,135.0,135.0,0,3,6,4,2
0,3401.0,874600.0,10127.87,5.0,3.0,0.0,11.0,3.0,0.0,0.0,3.0,135.0,135.0,0,4,6,4,2
0,3600.0,1030900.0,11937.82,5.0,3.0,0.0,13.0,3.0,0.0,0.0,3.0,135.0,135.0,1,4,6,4,2
1,3804.0,901700.0,10441.68,8.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,135.0,135.0,0,3,2,4,2
0,3708.0,1048000.0,12135.84,10.0,3.0,0.0,16.0,3.0,0.0,0.0,3.0,135.0,14.0,0,4,6,4,2
0,2740.0,711500.0,8239.17,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,135.0,135.0,0,3,6,4,2
0,2748.0,959000.0,11105.22,8.0,4.0,0.0,13.0,3.0,0.0,0.0,3.0,135.0,4.0,2,3,6,4,2
0,2748.0,699600.0,8101.37,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,135.0,135.0,0,3,5,4,2
0,3804.0,1104000.0,12784.32,8.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,126.0,14.0,0,4,2,4,2
0,791.0,409200.0,4738.54,2.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,125.0,7.0,0,3,6,2,2
1,799.0,452000.0,5234.16,3.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,125.0,7.0,0,3,6,2,2
1,908.0,480400.0,5563.03,3.0,1.0,0.0,5.0,1.0,0.0,0.0,3.0,125.0,7.0,0,3,6,2,2
1,3768.0,904600.0,10475.26,7.0,3.0,0.0,13.0,3.0,0.0,6.0,2.5,125.0,125.0,0,3,6,4,2
0,3872.0,859000.0,9947.22,6.0,3.0,0.0,12.0,3.0,0.0,0.0,3.0,95.0,95.0,0,3,6,4,2
1,3520.0,861700.0,9978.48,6.0,3.0,0.0,11.0,3.0,0.0,0.0,3.0,135.0,34.0,0,3,6,4,2
0,3564.0,820600.0,9502.55,6.0,3.0,0.0,12.0,3.0,0.0,0.0,3.0,135.0,135.0,0,3,6,4,2
1,3388.0,866500.0,10034.07,8.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,135.0,135.0,0,3,2,4,2
1,3423.0,934900.0,10826.14,7.0,4.0,0.0,16.0,3.0,0.0,0.0,3.0,126.0,25.0,0,3,5,4,2
0,616.0,377400.0,4370.29,2.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,125.0,6.0,1,2,5,2,2
0,630.0,386000.0,4469.88,2.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,125.0,6.0,1,2,5,2,2
1,654.0,395600.0,4581.04,2.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,125.0,125.0,1,2,5,2,2
1,3528.0,948300.0,10981.31,8.0,3.0,0.0,11.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2
1,1996.0,524400.0,6072.55,2.0,1.0,0.0,5.0,1.0,0.0,0.0,1.5,100.0,100.0,0,3,6,1,2
0,3188.0,710900.0,8232.22,3.0,2.0,0.0,9.0,2.0,0.0,0.0,2.0,100.0,14.0,0,3,6,3,2
1,1888.0,470700.0,5450.7,2.0,1.0,0.0,5.0,1.0,0.0,1.0,1.5,100.0,100.0,0,3,6,1,2
1,3325.0,696300.0,8063.15,5.0,2.0,0.0,11.0,2.0,0.0,2.0,2.0,100.0,100.0,0,3,6,3,2
0,4676.0,970900.0,11243.02,8.0,5.0,0.0,16.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,3,4,2
0,6962.0,1304000.0,15100.32,12.0,3.0,0.0,20.0,3.0,0.0,0.0,3.0,118.0,5.0,0,3,5,4,2
0,5740.0,1051900.0,12181.0,6.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,125.0,24.0,0,3,2,4,2
1,4280.0,834700.0,9665.82,6.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2
1,4316.0,948300.0,10981.31,9.0,3.0,0.0,17.0,3.0,0.0,0.0,3.0,110.0,110.0,0,3,6,4,2
0,4827.0,1094000.0,12668.52,9.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,5,4,2
0,5094.0,1010000.0,11695.8,6.0,3.0,0.0,16.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2
0,4360.0,793700.0,9191.05,6.0,3.0,0.0,12.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2
0,3512.0,980100.0,11349.56,7.0,3.0,0.0,16.0,3.0,0.0,0.0,3.0,125.0,12.0,0,3,6,4,2
0,3719.0,798500.0,9246.63,6.0,3.0,0.0,12.0,3.0,0.0,0.0,3.0,125.0,4.0,0,3,6,4,2
1,2133.0,540700.0,6261.3,4.0,2.0,0.0,10.0,2.0,0.0,0.0,2.0,115.0,115.0,1,3,2,3,2
0,4956.0,960300.0,11120.27,9.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,120.0,25.0,0,3,2,4,2
1,2760.0,756400.0,8759.11,6.0,3.0,0.0,11.0,3.0,0.0,0.0,2.0,126.0,126.0,0,3,5,3,2
1,1911.0,422100.0,4887.91,3.0,1.0,0.0,5.0,1.0,0.0,0.0,1.5,115.0,115.0,1,3,3,1,2
1,1581.0,374000.0,4330.92,3.0,1.0,0.0,5.0,1.0,0.0,0.0,1.5,110.0,110.0,0,3,5,1,2
0,996.0,602100.0,6972.32,2.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,100.0,5.0,1,3,5,2,2
0,1071.0,633000.0,7330.14,2.0,2.0,0.0,5.0,1.0,0.0,0.0,2.0,100.0,5.0,1,3,5,2,2
1,1071.0,642700.0,7442.46,2.0,2.0,0.0,5.0,1.0,0.0,0.0,3.0,100.0,5.0,1,3,5,2,2
1,1102.0,719200.0,8328.33,2.0,2.0,0.0,4.0,1.0,0.0,0.0,4.0,100.0,5.0,1,3,5,2,2
1,3300.0,590300.0,6835.67,3.0,2.0,1.0,9.0,2.0,0.0,1.0,2.0,100.0,100.0,0,3,6,3,2
0,3328.0,757400.0,8770.69,4.0,3.0,1.0,9.0,2.0,0.0,0.0,3.0,18.0,18.0,0,3,5,3,2
1,4144.0,1072200.0,12416.07,6.0,3.0,0.0,14.0,3.0,0.0,6.0,3.0,115.0,115.0,0,3,5,4,2
1,2386.0,529300.0,6129.29,2.0,1.0,1.0,6.0,1.0,0.0,3.0,1.5,120.0,120.0,0,3,6,1,2
1,4452.0,788700.0,9133.14,4.0,2.0,1.0,10.0,2.0,0.0,4.0,2.0,145.0,145.0,1,3,6,3,2
1,1590.0,492800.0,5706.62,3.0,1.0,1.0,6.0,1.0,0.0,0.0,1.5,110.0,110.0,0,3,6,1,2
1,2465.0,637200.0,7378.77,2.0,2.0,0.0,6.0,1.0,0.0,0.0,2.0,125.0,125.0,0,3,6,1,2
0,3521.0,898600.0,10405.79,6.0,6.0,0.0,12.0,3.0,0.0,3.0,3.0,2.0,2.0,1,4,5,4,2
1,2147.0,641500.0,7428.57,2.0,1.0,0.0,7.0,1.0,0.0,2.0,2.0,125.0,26.0,0,4,6,1,2
1,2619.0,698100.0,8083.99,4.0,2.0,0.0,6.0,2.0,0.0,0.0,2.0,125.0,13.0,0,4,5,3,2
1,1323.0,568800.0,6586.7,2.0,2.0,0.0,5.0,1.0,0.0,1.0,1.0,8.0,8.0,1,3,5,2,2
1,1178.0,561800.0,6505.64,2.0,2.0,0.0,5.0,1.0,0.0,1.0,2.0,8.0,8.0,1,3,5,2,2
0,1304.0,593500.0,6872.73,2.0,2.0,0.0,5.0,1.0,0.0,1.0,3.0,8.0,8.0,1,3,5,2,2
1,2256.0,762300.0,8827.43,4.0,3.0,0.0,7.0,1.0,0.0,1.0,2.0,125.0,125.0,2,3,6,1,2
1,4881.0,747800.0,8659.52,6.0,3.0,0.0,15.0,3.0,0.0,3.0,3.0,125.0,125.0,0,3,6,4,2
1,5016.0,1203800.0,13940.0,9.0,3.0,0.0,16.0,3.0,0.0,2.0,3.0,125.0,35.0,1,3,5,4,2
0,1520.0,658800.0,7628.9,3.0,1.0,0.0,5.0,1.0,0.0,6.0,1.5,125.0,125.0,0,3,6,1,2
0,2230.0,518500.0,6004.23,3.0,1.0,0.0,6.0,1.0,2.0,2.0,1.5,125.0,25.0,0,3,6,1,2
0,2913.0,620300.0,7183.07,4.0,1.0,0.0,7.0,1.0,0.0,0.0,2.0,125.0,125.0,0,3,6,1,2
1,595.0,426200.0,4935.39,2.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,8.0,8.0,1,4,5,2,2
0,732.0,482200.0,5583.88,2.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,8.0,8.0,1,4,5,2,2
1,867.0,522600.0,6051.7,2.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,8.0,8.0,1,4,5,2,2
0,1065.0,462000.0,5349.96,1.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,149.0,149.0,0,3,2,1,2
0,1596.0,485400.0,5620.93,3.0,1.0,0.0,5.0,1.0,0.0,0.0,1.5,125.0,125.0,0,3,6,1,2
1,3185.0,641000.0,7422.78,4.0,2.0,0.0,9.0,2.0,0.0,1.0,2.0,120.0,120.0,0,3,6,3,2
1,2868.0,658300.0,7623.11,3.0,2.0,0.0,9.0,1.0,0.0,2.0,2.0,120.0,120.0,0,3,6,1,2
1,2868.0,680700.0,7882.5,4.0,2.0,0.0,9.0,2.0,0.0,3.0,2.0,120.0,120.0,0,3,6,3,2
1,2867.0,803800.0,9308.0,5.0,3.0,0.0,9.0,3.0,0.0,2.0,2.0,120.0,6.0,0,3,6,3,2
1,3884.0,763300.0,8839.01,6.0,2.0,0.0,11.0,2.0,0.0,0.0,2.0,120.0,12.0,0,4,6,3,2
0,3585.0,867900.0,10050.28,8.0,4.0,0.0,15.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2
1,3876.0,844200.0,9775.83,7.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,120.0,120.0,0,3,6,4,2
0,3780.0,874800.0,10130.18,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,2,4,2
0,4160.0,812200.0,9405.28,8.0,4.0,0.0,14.0,2.0,0.0,0.0,2.5,22.0,22.0,1,3,3,3,2
1,3680.0,719600.0,8332.96,6.0,3.0,0.0,12.0,3.0,0.0,0.0,2.0,125.0,125.0,0,3,6,4,2
0,4608.0,1060600.0,12281.75,11.0,3.0,0.0,17.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2
1,3456.0,929600.0,10764.76,6.0,3.0,0.0,11.0,3.0,0.0,4.0,3.0,125.0,25.0,0,3,6,4,2
0,3356.0,885700.0,10256.41,6.0,4.0,0.0,14.0,3.0,0.0,2.0,2.5,126.0,23.0,0,3,6,4,2
0,2898.0,843000.0,9761.94,5.0,3.0,0.0,10.0,3.0,0.0,2.0,3.0,125.0,15.0,0,3,6,4,2
0,2596.0,824700.0,9550.03,5.0,3.0,0.0,11.0,3.0,0.0,0.0,3.0,120.0,8.0,0,4,3,4,2
1,3004.0,749100.0,8674.57,5.0,4.0,1.0,9.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2
0,3236.0,641300.0,7426.25,3.0,3.0,1.0,11.0,3.0,0.0,0.0,3.0,115.0,115.0,0,3,6,4,2
1,992.0,546400.0,6327.31,3.0,2.0,0.0,6.0,1.0,0.0,0.0,1.0,135.0,6.0,1,4,5,2,2
0,1004.0,534600.0,6190.67,3.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,135.0,6.0,1,4,5,2,2
1,1045.0,594700.0,6886.62,3.0,1.0,0.0,6.0,1.0,0.0,1.0,3.0,135.0,6.0,1,4,5,2,2
1,2045.0,397600.0,4604.2,3.0,1.0,0.0,5.0,1.0,0.0,0.0,1.5,125.0,125.0,0,3,5,1,2
0,2961.0,820900.0,9506.02,6.0,4.0,0.0,10.0,2.0,0.0,0.0,2.0,109.0,4.0,0,4,6,3,2
0,4233.0,846200.0,9799.0,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,2
0,2992.0,629700.0,7291.93,4.0,2.0,0.0,7.0,2.0,0.0,0.0,2.0,145.0,10.0,0,4,3,3,2
0,2616.0,566000.0,6554.28,4.0,2.0,0.0,11.0,2.0,0.0,0.0,2.5,125.0,32.0,0,3,2,3,2
0,3049.0,856900.0,9922.9,4.0,2.0,2.0,8.0,2.0,0.0,2.0,3.0,11.0,11.0,1,4,5,3,2
1,2902.0,679300.0,7866.29,4.0,2.0,0.0,9.0,2.0,0.0,0.0,2.0,115.0,7.0,0,4,6,3,2
1,3112.0,704200.0,8154.63,6.0,2.0,0.0,12.0,2.0,0.0,0.0,2.0,115.0,4.0,0,3,6,3,2
1,1713.0,531700.0,6157.08,4.0,1.0,0.0,8.0,1.0,0.0,1.0,2.0,115.0,23.0,0,3,6,1,2
0,1795.0,532700.0,6168.67,3.0,1.0,1.0,6.0,1.0,0.0,0.0,2.0,126.0,126.0,1,3,5,1,2
1,2100.0,641800.0,7432.04,4.0,3.0,1.0,6.0,2.0,0.0,1.0,1.5,115.0,5.0,1,4,5,1,2
1,3039.0,594300.0,6881.99,3.0,2.0,0.0,9.0,2.0,0.0,1.0,2.0,115.0,115.0,0,3,6,3,2
0,1939.0,553100.0,6404.9,3.0,1.0,0.0,7.0,1.0,0.0,2.0,2.0,125.0,35.0,1,3,6,1,2
0,1029.0,617800.0,7154.12,2.0,2.0,0.0,4.0,1.0,0.0,2.0,1.0,8.0,8.0,1,4,5,2,2
1,1065.0,592600.0,6862.3,2.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,8.0,8.0,1,4,5,2,2
0,1051.0,623000.0,7214.34,2.0,2.0,0.0,5.0,1.0,0.0,2.0,1.0,8.0,8.0,1,4,5,2,2
1,986.0,645500.0,7474.89,3.0,2.0,0.0,5.0,1.0,0.0,2.0,1.0,8.0,8.0,1,4,5,2,2
0,778.0,560900.0,6495.22,2.0,2.0,0.0,5.0,1.0,0.0,2.0,1.0,8.0,8.0,1,4,5,2,2
0,759.0,531700.0,6157.09,2.0,2.0,0.0,4.0,1.0,0.0,1.0,2.0,8.0,8.0,1,4,5,2,2
1,984.0,623400.0,7218.97,2.0,2.0,0.0,5.0,1.0,0.0,2.0,2.0,8.0,8.0,1,4,5,2,2
1,1020.0,632000.0,7318.56,2.0,2.0,0.0,4.0,1.0,0.0,2.0,2.0,8.0,8.0,1,4,5,2,2
0,1074.0,645100.0,7470.26,2.0,2.0,0.0,4.0,1.0,0.0,2.0,2.0,8.0,8.0,1,4,5,2,2
0,968.0,618400.0,7161.07,2.0,2.0,0.0,4.0,1.0,0.0,2.0,2.0,8.0,8.0,1,4,5,2,2
1,787.0,249900.0,2893.84,2.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,8.0,8.0,1,4,5,2,2
1,753.0,474200.0,5491.23,1.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,8.0,8.0,1,4,5,2,2
1,987.0,595700.0,6898.2,2.0,2.0,0.0,4.0,1.0,0.0,1.0,3.0,8.0,8.0,1,4,5,2,2
1,1029.0,639400.0,7404.25,2.0,2.0,0.0,4.0,1.0,0.0,2.0,3.0,8.0,8.0,1,4,5,2,2
0,1065.0,648000.0,7503.84,2.0,2.0,0.0,4.0,1.0,0.0,2.0,3.0,8.0,8.0,1,4,5,2,2
1,1051.0,315500.0,3653.49,2.0,2.0,0.0,4.0,1.0,0.0,0.0,3.0,8.0,8.0,1,4,5,2,2
1,986.0,596500.0,6907.47,2.0,2.0,0.0,4.0,1.0,0.0,1.0,3.0,8.0,8.0,1,4,5,2,2
0,778.0,513000.0,5940.54,2.0,2.0,0.0,4.0,1.0,0.0,0.0,3.0,8.0,8.0,1,4,5,2,2
0,759.0,483100.0,5594.3,1.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,8.0,8.0,1,4,5,2,2
1,5613.0,1071400.0,12406.81,5.0,3.0,0.0,14.0,3.0,0.0,3.0,3.0,110.0,38.0,0,3,6,4,2
1,1033.0,583300.0,6754.61,2.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,6.0,5.0,1,4,5,2,2
1,938.0,603300.0,6986.21,2.0,2.0,0.0,4.0,1.0,0.0,1.0,2.0,6.0,5.0,1,4,5,2,2
1,951.0,607200.0,7031.37,2.0,2.0,0.0,4.0,1.0,0.0,1.0,2.0,6.0,5.0,1,4,5,2,2
1,934.0,617500.0,7150.65,2.0,2.0,0.0,4.0,1.0,0.0,2.0,2.0,6.0,5.0,1,4,5,2,2
1,946.0,612000.0,7086.96,2.0,2.0,0.0,4.0,1.0,0.0,1.0,2.0,6.0,5.0,1,4,5,2,2
1,967.0,667800.0,7733.12,2.0,2.0,0.0,4.0,1.0,0.0,2.0,3.0,6.0,5.0,1,4,5,2,2
1,932.0,619900.0,7178.44,2.0,2.0,0.0,4.0,1.0,0.0,2.0,3.0,6.0,6.0,1,4,5,2,2
1,900.0,609100.0,7053.37,2.0,2.0,0.0,4.0,1.0,0.0,1.0,3.0,6.0,5.0,1,4,5,2,2
1,996.0,644700.0,7465.62,2.0,2.0,0.0,4.0,1.0,0.0,2.0,3.0,6.0,5.0,1,4,5,2,2
1,952.0,430200.0,4981.71,2.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,65.0,16.0,1,3,5,2,2
1,1454.0,552400.0,6396.79,2.0,2.0,0.0,5.0,1.0,0.0,1.0,3.0,65.0,6.0,1,3,5,2,2
1,1233.0,439500.0,5089.41,3.0,2.0,0.0,5.0,1.0,0.0,1.0,3.0,65.0,16.0,1,3,5,2,2
0,1228.0,559700.0,6481.33,2.0,2.0,0.0,5.0,1.0,0.0,1.0,3.0,65.0,16.0,1,3,5,2,2
1,928.0,453000.0,5245.74,2.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,65.0,16.0,1,3,5,2,2
1,916.0,414800.0,4803.38,2.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,65.0,16.0,1,3,5,2,2
1,1386.0,623000.0,7214.34,3.0,2.0,0.0,4.0,1.0,0.0,1.0,3.0,65.0,16.0,1,3,5,2,2
0,1378.0,571400.0,6616.81,3.0,2.0,0.0,5.0,1.0,0.0,1.0,3.0,65.0,16.0,1,3,5,2,2
0,1623.0,617300.0,7148.33,3.0,2.0,0.0,5.0,1.0,0.0,1.0,2.0,65.0,16.0,1,3,5,2,2
1,1373.0,554400.0,6419.95,3.0,2.0,0.0,5.0,1.0,0.0,1.0,2.0,65.0,16.0,1,3,5,2,2
1,892.0,445800.0,5162.36,2.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,65.0,9.0,1,3,5,2,2
1,880.0,398300.0,4612.31,2.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,65.0,16.0,1,3,5,2,2
1,1984.0,745400.0,8631.73,3.0,2.0,1.0,6.0,1.0,0.0,1.0,3.0,65.0,9.0,1,3,5,2,2
0,1072.0,463300.0,5365.01,2.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,65.0,16.0,1,3,5,2,2
0,1000.0,464500.0,5378.91,2.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,65.0,9.0,1,3,5,2,2
0,1191.0,530000.0,6137.4,2.0,2.0,0.0,4.0,1.0,0.0,1.0,3.0,65.0,16.0,1,3,5,2,2
1,902.0,368300.0,4264.91,2.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,65.0,16.0,1,3,5,2,2
